,Age,Experience,Income,CCAvg,Mortgage,Family_2,Family_3,Family_4,Education_2,Education_3,Personal_Loan_1,Securities_Account_1,CD Account_1,Online_1,CreditCard_1
4647,59,35,43,1.3,0,0,0,1,0,0,0,0,0,1,0
1464,28,4,120,0.6,0,1,0,0,0,0,0,0,0,1,0
3131,47,22,61,2.7,168,0,1,0,1,0,0,0,0,1,1
2061,63,38,159,4.9,111,0,0,1,1,0,1,0,0,0,0
2571,34,8,40,2.0,89,1,0,0,0,1,0,0,0,0,0
3103,52,22,55,1.4,0,0,1,0,0,1,0,0,0,1,0
3333,37,13,79,0.1,280,0,0,1,1,0,0,0,0,1,0
603,63,38,28,0.5,89,1,0,0,1,0,0,0,0,1,0
865,60,34,22,0.3,139,0,1,0,0,1,0,0,0,1,1
1890,52,27,184,8.1,0,0,0,0,0,0,0,0,0,0,0
4042,29,3,190,4.5,246,1,0,0,0,0,0,0,0,1,1
4596,37,13,61,2.8,0,0,1,0,0,0,0,0,0,0,0
4536,62,37,38,0.5,0,0,1,0,1,0,0,0,0,0,0
3367,51,27,53,1.6,0,0,0,0,1,0,0,0,0,1,0
1280,65,40,98,1.8,333,0,1,0,1,0,0,0,0,0,0
830,29,5,72,0.7,81,0,1,0,1,0,0,0,0,0,0
3149,49,25,25,1.0,0,0,0,1,0,0,0,0,0,1,1
3799,37,11,44,0.2,0,0,0,1,0,0,0,0,0,0,1
1904,38,14,91,0.0,0,1,0,0,0,0,0,0,0,1,0
2050,41,15,29,0.8,98,1,0,0,0,1,0,0,0,0,0
1302,42,16,38,0.9,0,0,1,0,0,1,0,0,0,0,0
328,60,35,49,0.5,0,0,1,0,1,0,0,0,0,1,1
1704,46,22,198,6.67,0,1,0,0,0,0,0,0,0,0,1
2493,34,9,49,2.5,0,0,0,0,0,1,0,0,0,0,0
4946,51,26,42,1.3,0,0,0,0,1,0,0,0,0,1,0
4025,51,27,53,1.8,0,0,0,0,0,1,0,0,0,0,1
479,60,36,132,6.0,470,1,0,0,0,0,0,0,0,1,1
3629,50,26,82,0.0,0,0,0,0,0,0,0,0,0,1,1
1175,29,4,58,0.8,0,0,0,0,1,0,0,0,0,1,1
4579,58,32,41,0.2,81,0,0,0,0,0,0,0,0,1,0
2957,61,36,53,0.5,0,0,1,0,1,0,0,0,0,1,0
4010,44,19,40,1.9,84,0,0,1,0,1,0,0,0,0,0
117,58,33,61,2.3,193,1,0,0,0,1,0,0,0,1,0
2862,65,39,113,2.4,0,0,0,1,0,1,0,0,0,1,0
879,63,37,84,1.9,0,0,0,1,1,0,0,0,0,1,0
1029,41,17,20,1.4,0,0,0,0,0,1,0,0,0,1,0
466,25,0,13,0.9,0,1,0,0,0,1,0,0,0,1,0
4331,61,37,158,6.0,306,1,0,0,0,0,0,1,1,1,1
3083,40,16,78,2.4,0,0,0,1,0,0,0,1,1,1,0
1901,43,19,201,6.67,0,1,0,0,0,0,0,1,0,1,0
1975,29,3,113,0.2,0,1,0,0,0,0,0,0,0,1,1
776,50,26,135,4.6,91,1,0,0,0,1,1,0,0,1,0
1786,35,11,34,1.5,0,0,0,0,1,0,0,0,0,0,0
4498,51,26,133,0.6,328,0,0,0,0,0,0,0,0,0,0
4947,39,13,41,0.3,108,1,0,0,0,0,0,0,0,1,1
84,46,22,18,0.9,0,0,0,0,0,1,0,0,0,1,0
1665,37,12,100,1.2,341,0,1,0,0,1,0,0,0,1,1
3487,29,4,104,1.8,0,0,0,1,0,1,0,0,0,0,1
2789,27,3,34,0.2,0,0,0,0,0,1,0,0,0,1,1
2143,56,31,65,1.7,109,0,1,0,0,0,0,0,0,0,0
2199,49,24,51,1.3,98,0,0,0,1,0,0,0,0,0,1
511,31,5,82,2.2,0,0,0,1,1,0,0,0,0,0,0
3209,42,16,173,1.5,373,1,0,0,1,0,1,0,1,1,1
731,28,3,90,3.3,0,1,0,0,0,0,0,0,0,1,1
2220,65,40,80,0.8,0,0,0,0,0,1,0,0,0,1,0
2783,53,26,25,1.0,0,1,0,0,1,0,0,0,1,1,1
2002,30,4,142,4.2,359,0,1,0,0,0,1,0,0,0,0
4854,44,20,105,4.7,0,0,0,0,0,0,0,0,0,0,1
3666,60,35,51,2.8,0,1,0,0,0,0,0,0,0,1,0
4793,45,21,59,2.5,155,1,0,0,0,0,0,0,0,1,0
1633,62,38,53,0.0,0,0,0,0,1,0,0,0,0,0,0
2757,63,38,50,2.8,205,1,0,0,0,0,0,0,0,0,0
2859,35,11,188,0.9,282,0,0,0,0,1,1,0,0,1,0
1184,34,9,71,1.3,0,0,0,1,0,0,0,0,0,1,0
3122,38,14,54,0.6,218,1,0,0,0,1,0,0,0,0,0
3184,39,15,141,8.0,0,1,0,0,0,0,0,0,0,1,0
2055,49,23,25,1.4,0,0,0,0,0,1,0,0,0,1,0
4334,55,29,92,1.9,0,0,0,0,1,0,0,0,0,0,0
4083,46,20,99,1.1,0,0,1,0,0,0,0,0,0,0,0
127,34,8,82,2.7,251,0,0,0,1,0,0,0,0,1,0
164,53,27,92,1.1,0,1,0,0,0,0,0,1,0,0,0
4742,58,33,25,0.9,90,0,0,1,1,0,0,0,0,1,1
1510,57,32,33,2.0,0,1,0,0,1,0,0,0,0,1,0
3199,33,9,20,0.7,0,0,0,1,1,0,0,0,0,1,0
1319,32,6,35,0.3,0,1,0,0,0,0,0,0,0,0,1
2540,49,23,41,0.1,153,0,0,1,0,0,0,0,0,1,0
472,43,19,31,0.3,156,0,0,1,0,0,0,0,0,1,0
1997,54,30,61,1.8,0,0,0,0,0,1,0,0,0,1,0
18,46,21,193,8.1,0,1,0,0,0,1,1,0,0,0,0
3952,61,36,124,3.9,0,1,0,0,0,0,0,1,0,0,1
2956,62,38,195,5.2,522,0,0,1,0,1,1,0,1,1,1
2042,41,17,121,0.3,0,0,0,0,0,0,0,0,0,1,0
2137,65,40,83,0.1,247,0,0,1,1,0,0,0,0,1,0
1025,62,37,50,1.5,169,0,1,0,0,0,0,0,0,1,0
97,54,28,161,2.9,0,0,0,0,0,0,0,0,0,1,0
4486,44,19,48,0.8,0,0,1,0,0,1,0,0,0,0,1
3114,29,4,55,2.0,0,0,0,1,1,0,0,1,0,1,0
2835,42,16,32,1.5,149,0,1,0,0,0,0,0,0,1,0
3161,28,4,88,5.4,0,0,0,0,0,0,0,0,0,1,0
449,61,37,60,2.0,0,0,1,0,0,1,0,0,0,1,0
550,60,34,54,0.3,0,0,1,0,1,0,0,0,0,1,1
3744,54,29,79,1.6,0,0,1,0,0,1,0,0,0,0,0
178,53,29,24,0.2,0,0,0,1,0,0,0,0,0,1,1
3654,53,28,61,0.9,177,0,0,1,0,0,0,0,0,0,0
1340,35,11,82,3.4,0,0,0,1,0,0,0,0,0,0,0
4857,37,13,115,0.8,0,0,0,0,1,0,0,0,0,1,1
3548,40,16,41,2.0,0,0,0,0,1,0,0,0,0,0,1
3520,60,35,29,1.3,0,0,1,0,1,0,0,0,0,0,0
1591,39,13,72,2.8,0,1,0,0,0,0,0,0,0,1,0
1516,41,17,49,2.2,0,0,0,1,1,0,0,0,0,0,0
741,61,37,22,1.2,0,0,0,0,0,1,0,0,0,1,0
1769,60,36,62,2.2,0,0,0,1,0,0,0,0,0,0,0
4637,44,19,85,1.9,0,0,0,1,0,1,0,0,0,1,1
483,29,5,30,1.0,0,0,1,0,1,0,0,0,0,0,0
4694,39,13,25,0.8,0,1,0,0,0,1,0,0,0,0,0
2810,58,34,45,1.3,201,0,0,1,1,0,0,0,0,0,0
2021,46,20,103,4.8,0,0,0,1,0,1,1,0,0,1,0
4944,49,24,33,1.7,0,0,1,0,1,0,0,0,0,1,0
1910,43,18,83,3.8,112,1,0,0,0,1,0,0,0,0,0
2485,61,36,48,1.5,0,0,1,0,0,0,0,0,0,0,1
780,32,7,42,0.8,0,0,0,1,0,0,0,0,0,1,1
77,46,20,29,0.5,0,0,1,0,1,0,0,0,0,0,0
1889,56,30,111,0.3,372,0,0,1,0,0,1,1,1,1,0
4617,38,13,41,0.5,0,0,1,0,0,1,0,0,0,0,1
673,34,10,22,0.5,85,0,0,0,0,1,0,0,0,0,0
2203,50,25,130,0.6,311,0,0,0,0,0,0,0,0,0,0
458,48,24,20,1.0,0,0,0,0,0,0,0,0,0,1,1
2865,59,33,23,0.2,0,1,0,0,0,1,0,0,0,1,0
752,64,39,22,0.6,0,0,0,1,1,0,0,0,0,0,0
121,52,26,38,0.9,0,0,1,0,0,1,0,0,0,1,0
3637,39,14,104,1.0,242,0,1,0,0,0,0,0,0,1,0
699,44,20,68,0.8,91,0,0,0,0,1,0,0,0,0,0
2924,51,26,98,1.3,0,0,0,0,0,1,0,0,0,1,1
4430,38,12,24,0.8,0,1,0,0,0,1,0,0,0,1,1
1492,33,8,133,0.0,0,0,0,0,0,0,0,0,0,1,0
4930,63,38,110,1.8,109,0,1,0,1,0,0,0,0,1,0
1948,39,15,62,2.4,86,0,0,1,0,0,0,0,0,0,0
2086,36,12,84,0.8,0,0,0,0,1,0,0,0,0,1,1
3365,38,8,21,0.67,0,0,0,0,0,1,0,0,0,1,0
31,40,16,29,2.0,0,0,0,0,1,0,0,0,0,1,0
2154,32,8,45,2.4,0,0,0,0,1,0,0,0,0,0,0
2758,62,36,35,0.7,0,1,0,0,0,1,0,1,0,0,1
69,53,29,20,0.2,0,0,0,1,0,0,0,0,0,1,0
1449,63,37,109,2.0,0,0,0,0,0,0,0,0,0,1,0
3175,43,18,74,0.4,0,0,0,1,0,0,0,0,0,0,0
3627,27,1,83,0.2,0,1,0,0,0,0,0,0,0,0,1
3877,29,4,41,1.0,0,0,0,0,0,0,0,0,0,0,0
3959,43,19,123,1.3,0,0,1,0,0,0,1,0,0,1,0
4750,66,41,38,1.1,0,0,0,0,0,1,0,0,0,0,1
3221,40,16,44,1.8,0,0,0,0,0,0,0,1,0,1,0
3146,26,1,38,1.7,0,0,0,1,1,0,0,0,0,1,0
1531,39,13,25,1.5,0,0,0,1,0,1,0,0,0,1,0
2432,54,30,45,0.9,0,0,0,1,1,0,0,0,0,0,1
4361,55,30,42,2.0,196,1,0,0,1,0,0,0,0,0,1
3574,56,30,64,0.3,0,0,1,0,1,0,0,0,0,0,1
3182,58,33,60,1.9,94,1,0,0,1,0,0,1,0,1,0
1912,42,16,191,4.8,0,0,1,0,1,0,1,1,1,1,0
504,40,10,44,2.0,0,0,1,0,0,1,0,0,0,1,0
339,39,13,89,1.4,0,0,0,1,1,0,0,0,0,0,0
3580,41,16,62,2.2,0,1,0,0,0,1,0,0,0,1,1
4690,59,34,19,0.3,0,0,0,0,0,1,0,0,0,1,0
798,29,2,38,2.0,0,0,0,0,1,0,0,0,0,0,0
4695,45,19,70,2.8,0,0,0,0,0,0,0,0,0,0,1
4808,42,16,32,0.5,0,0,1,0,1,0,0,0,0,0,1
61,47,21,125,5.7,112,0,0,0,0,0,0,1,0,0,0
1775,46,22,73,0.8,117,0,0,0,0,1,0,0,0,0,0
2845,62,36,85,1.7,98,1,0,0,0,1,0,0,0,0,0
4929,62,36,39,0.3,0,1,0,0,0,0,0,0,0,1,0
2460,31,5,32,0.3,130,1,0,0,1,0,0,0,0,1,0
4237,60,34,78,4.4,0,0,1,0,0,0,0,1,0,0,0
1567,63,39,92,0.0,0,1,0,0,0,1,0,0,0,1,0
4289,54,28,95,1.9,0,0,0,0,1,0,0,0,0,1,0
2848,24,-1,78,1.8,0,1,0,0,1,0,0,0,0,0,0
1689,59,34,21,1.3,0,0,1,0,1,0,0,0,0,1,1
4153,50,26,148,6.8,0,1,0,0,0,0,0,0,0,1,0
2986,55,30,153,2.8,0,1,0,0,1,0,1,1,1,1,0
2419,63,37,44,1.0,0,1,0,0,0,1,0,0,0,1,0
4726,34,10,38,1.33,0,0,0,0,0,0,0,1,0,1,0
1568,59,33,72,0.7,226,1,0,0,1,0,0,0,0,0,0
3965,39,15,94,1.9,0,1,0,0,0,0,0,0,0,1,0
2339,56,31,72,2.0,0,0,1,0,1,0,0,0,0,0,0
2094,57,31,64,2.5,208,0,1,0,0,0,0,0,0,0,1
2041,45,20,180,8.5,535,0,1,0,1,0,1,0,0,0,0
4373,30,6,139,4.3,0,0,0,0,0,0,0,0,0,1,0
2200,50,25,29,1.3,0,1,0,0,0,0,0,0,0,0,0
2272,27,3,90,0.8,0,0,1,0,0,0,0,0,0,1,0
381,55,29,73,2.3,0,1,0,0,0,1,0,0,0,1,1
3864,62,32,142,2.8,0,1,0,0,0,1,1,0,0,0,1
2412,61,36,59,1.7,148,0,0,1,0,0,0,0,0,0,0
3912,40,14,69,1.5,0,0,0,0,0,1,0,0,0,0,0
1390,29,3,80,1.8,0,0,0,1,1,0,0,0,0,1,1
4510,64,39,20,0.1,0,0,1,0,0,1,0,0,0,0,0
3914,27,3,35,1.8,0,0,0,0,1,0,0,0,0,0,0
1952,30,5,78,2.6,0,0,0,0,1,0,0,0,0,1,0
4162,61,37,41,0.8,0,0,0,0,0,0,0,0,0,1,1
2915,34,9,133,3.8,0,0,0,0,0,0,0,0,0,1,0
2342,62,37,92,0.5,310,0,1,0,0,0,0,0,0,1,0
4209,35,9,21,1.4,125,1,0,0,0,1,0,0,0,1,0
245,35,11,25,1.0,0,1,0,0,1,0,0,0,0,0,0
1439,59,29,61,1.4,0,0,0,0,0,1,0,0,0,0,0
1022,27,3,118,3.3,0,0,0,0,1,0,1,0,0,1,0
3233,46,20,111,0.0,329,0,0,0,0,0,0,0,0,0,0
411,60,36,54,2.3,0,0,0,1,0,1,0,1,0,0,0
2261,30,3,150,5.0,0,0,0,1,1,0,1,0,0,1,0
1062,47,21,83,3.8,97,0,0,0,0,0,1,0,0,0,0
4212,50,23,9,0.5,98,0,0,0,1,0,0,0,0,1,0
4903,40,15,18,0.1,119,1,0,0,1,0,0,0,0,1,1
4343,38,14,63,3.6,0,0,0,0,1,0,0,1,0,1,0
3561,30,6,31,1.0,142,0,1,0,1,0,0,0,0,0,0
665,54,24,61,2.0,0,0,0,1,0,1,0,1,0,1,0
4928,57,33,28,1.2,98,0,0,0,0,1,0,0,0,1,0
4659,28,4,199,6.33,0,0,0,0,0,0,0,0,0,0,0
4188,30,4,45,1.3,0,0,0,1,0,1,0,0,0,0,0
4938,61,35,80,1.7,0,0,0,1,0,1,0,0,0,1,0
114,39,14,39,0.5,0,0,1,0,0,1,0,0,0,1,0
3989,49,25,90,1.4,0,0,0,1,1,0,0,1,0,1,0
2302,42,17,155,7.0,0,0,0,0,0,0,0,0,0,0,1
2477,40,14,179,2.6,0,0,0,0,0,1,1,0,0,1,0
3250,36,11,101,1.2,0,0,1,0,0,1,0,1,0,0,1
118,41,16,73,3.0,0,0,1,0,0,0,0,0,0,1,0
1981,52,26,84,3.0,0,0,1,0,1,0,0,0,0,1,0
2180,58,33,42,1.6,0,1,0,0,0,1,0,0,0,1,0
162,38,12,52,2.0,0,0,0,0,0,0,0,0,0,0,0
263,27,1,74,1.8,112,0,0,1,1,0,0,0,0,1,1
4342,32,7,45,2.3,83,0,1,0,0,0,0,1,0,1,0
775,65,39,23,0.7,0,0,1,0,1,0,0,0,0,0,1
4541,62,38,124,3.8,405,0,0,0,0,0,0,0,0,1,0
4473,31,5,18,0.3,124,1,0,0,0,0,0,0,0,1,1
651,28,4,58,1.5,131,0,1,0,0,0,0,0,0,0,0
3723,51,27,45,1.6,82,0,0,0,1,0,0,0,0,1,0
4515,29,3,49,2.1,0,0,0,1,0,1,0,0,0,0,0
1170,35,10,104,0.6,0,0,1,0,1,0,0,0,0,0,1
4609,54,28,80,2.6,143,0,0,1,0,1,0,0,0,0,0
3011,55,31,63,2.67,0,0,1,0,0,0,0,0,0,1,0
4948,44,20,43,0.7,0,0,0,0,0,0,0,0,0,0,1
3874,36,12,92,0.0,184,1,0,0,0,0,0,0,0,0,0
4942,52,26,109,2.4,308,0,0,0,0,0,0,0,1,1,1
1368,46,21,40,1.9,122,0,0,1,0,1,0,0,0,1,0
897,62,37,21,0.4,137,0,0,1,1,0,0,0,0,1,1
928,35,10,74,1.3,0,0,0,1,0,0,0,0,0,1,0
14,67,41,112,2.0,0,0,0,0,0,0,0,1,0,0,0
2548,48,24,80,2.7,0,0,0,0,0,0,0,0,0,1,0
967,55,30,73,3.8,0,0,0,1,1,0,0,0,0,1,0
1106,37,13,70,2.7,0,1,0,0,0,0,0,0,0,0,0
4592,43,18,53,0.8,154,0,1,0,0,1,0,0,0,0,0
4336,44,19,44,0.0,0,0,0,1,1,0,0,0,0,0,0
3968,28,3,78,0.2,0,0,0,1,0,0,0,0,0,1,1
1254,36,12,40,0.6,0,1,0,0,0,1,0,0,0,1,1
2648,26,0,155,7.2,0,1,0,0,0,0,0,0,0,0,0
2923,51,27,12,0.2,0,1,0,0,0,0,0,0,0,0,0
4264,57,31,40,0.3,0,1,0,0,0,0,0,1,1,1,1
4951,53,27,65,2.2,0,0,0,0,0,1,0,0,0,1,1
1639,56,31,68,0.0,0,1,0,0,0,1,0,1,0,1,0
1133,31,4,28,2.0,0,0,0,0,1,0,0,0,0,0,0
4679,26,0,161,7.2,0,1,0,0,0,0,0,0,0,0,0
3519,31,5,84,1.8,0,0,0,1,1,0,0,1,0,1,0
1878,56,30,59,0.8,159,0,1,0,0,0,0,1,0,1,0
271,40,14,70,1.4,0,0,0,1,1,0,0,0,0,1,0
1473,65,35,23,1.5,0,0,0,0,0,1,0,0,0,1,0
1547,47,21,52,1.2,194,0,0,0,1,0,0,0,0,0,0
4310,65,41,170,6.1,0,0,0,1,1,0,1,0,1,1,1
4663,28,3,115,1.9,200,0,0,0,0,0,0,0,0,1,0
4440,43,19,75,0.3,0,0,1,0,0,1,0,0,0,0,0
838,45,20,29,1.9,0,0,0,1,0,1,0,0,0,0,0
2195,51,27,33,0.2,83,0,0,1,0,0,0,0,0,1,0
1835,47,23,171,1.4,284,1,0,0,0,0,0,0,0,1,1
412,45,20,89,1.9,0,0,0,1,0,1,0,0,0,1,0
1712,44,20,20,1.4,0,0,0,0,0,1,0,0,0,0,0
4438,43,18,22,0.0,0,1,0,0,0,1,0,0,0,0,0
2795,51,25,91,0.8,0,0,0,0,0,1,0,0,0,0,0
2221,59,33,73,1.7,0,1,0,0,0,1,0,0,0,1,1
377,30,5,40,2.0,0,0,0,1,1,0,0,0,0,1,0
1491,38,12,38,0.3,0,1,0,0,0,0,0,0,0,1,1
738,36,10,80,2.2,0,0,0,1,1,0,0,0,0,1,0
3377,35,10,83,0.7,315,0,0,1,0,1,0,0,0,1,0
3615,58,34,149,6.0,0,1,0,0,0,0,0,0,0,1,1
4608,44,19,28,0.3,0,0,0,0,0,1,0,0,0,1,0
52,30,6,72,0.1,207,0,0,0,0,0,0,0,0,0,0
4114,52,28,52,0.1,121,0,0,1,0,1,0,0,0,0,0
2269,42,18,62,2.1,0,0,1,0,0,1,0,0,0,1,0
3094,50,23,19,0.5,104,0,0,0,1,0,0,0,0,0,1
1389,45,15,20,0.75,0,0,0,0,0,1,0,0,0,1,0
3188,55,25,90,4.5,0,1,0,0,0,1,0,0,0,0,1
3478,31,6,133,1.5,0,0,0,0,0,1,1,0,0,0,0
3433,34,9,60,1.3,0,0,0,1,0,0,0,1,0,0,0
4191,42,15,39,1.0,132,0,1,0,1,0,0,0,0,0,0
2309,36,12,29,1.33,81,0,0,0,0,0,0,0,0,1,0
3222,49,23,81,0.8,0,1,0,0,0,1,0,0,0,0,0
2590,46,20,152,7.4,374,0,0,0,0,1,1,0,1,1,1
1632,31,5,93,3.1,0,1,0,0,1,0,1,0,0,1,0
4275,63,38,102,3.4,0,0,0,1,1,0,0,0,0,0,0
3174,49,24,35,0.2,0,0,0,1,1,0,0,0,0,0,1
2976,33,8,82,2.6,0,0,0,0,1,0,0,1,1,1,1
4280,42,18,135,3.3,0,1,0,0,0,0,0,1,1,1,1
467,45,20,39,2.4,0,0,0,0,0,0,0,0,0,0,1
4776,47,23,40,2.1,156,1,0,0,0,1,0,0,0,1,0
903,43,18,59,2.4,250,0,0,0,0,0,0,0,0,1,0
4754,57,33,93,1.6,161,1,0,0,0,0,0,0,0,0,0
71,53,29,69,1.0,0,0,0,1,1,0,0,0,0,1,0
3217,65,39,94,4.1,120,0,0,1,0,0,1,0,1,1,1
1898,50,24,43,0.1,0,0,0,1,0,0,0,0,0,1,0
3995,53,28,34,0.6,0,1,0,0,0,1,0,0,0,1,1
1207,38,12,43,1.2,0,0,0,1,1,0,0,0,0,0,1
2077,34,9,160,8.0,0,0,0,1,0,1,1,0,0,0,1
1590,49,23,58,2.6,188,0,0,1,0,0,0,0,0,0,0
2844,60,34,64,2.2,0,0,1,0,0,1,0,0,0,0,0
2205,63,37,101,2.8,0,1,0,0,0,0,0,0,0,0,0
2980,25,-1,53,2.4,0,0,1,0,1,0,0,0,0,0,0
658,52,26,35,0.9,0,0,1,0,0,1,0,0,0,0,0
63,42,17,32,0.0,0,0,0,1,1,0,0,0,0,1,0
1838,31,7,99,4.0,0,0,0,0,0,0,0,0,0,1,0
4000,62,37,93,3.0,0,0,1,0,0,1,1,0,1,1,1
3036,33,9,14,0.7,105,0,0,1,1,0,0,0,0,1,0
454,50,24,29,0.9,0,0,1,0,0,1,0,0,0,0,0
402,54,28,93,4.9,133,0,0,0,0,0,0,0,1,1,1
1472,34,8,8,0.1,83,0,1,0,1,0,0,0,0,1,0
677,46,21,204,2.8,0,1,0,0,0,0,0,0,0,1,0
3356,49,23,115,4.6,0,0,1,0,0,1,1,0,0,0,0
1616,48,23,84,3.1,0,0,0,1,1,0,1,1,1,1,0
1251,39,13,31,0.8,0,1,0,0,0,1,0,0,0,0,0
1983,31,5,20,0.3,0,1,0,0,0,0,0,0,0,0,0
3425,23,-1,12,1.0,90,0,0,1,0,0,0,0,0,1,0
3843,32,7,129,5.2,0,0,0,1,1,0,1,0,0,0,1
1033,60,34,29,0.3,0,1,0,0,0,0,0,0,0,1,0
174,42,17,168,7.9,0,1,0,0,1,0,1,0,0,1,0
939,56,32,8,0.3,0,1,0,0,0,0,0,0,0,1,1
3102,49,25,30,0.9,0,0,0,1,1,0,0,0,0,0,1
2587,60,33,55,2.5,0,0,0,1,1,0,0,0,0,1,0
334,48,23,45,1.3,0,0,0,0,1,0,0,0,0,1,0
873,24,0,88,0.8,134,0,1,0,0,0,0,0,0,0,0
2853,28,3,54,0.6,0,0,0,1,1,0,0,0,0,1,0
1486,35,9,141,4.5,0,1,0,0,1,0,1,0,0,0,0
4293,63,38,41,1.5,173,1,0,0,0,0,0,0,0,1,1
296,34,9,122,0.0,0,0,0,0,0,0,0,0,0,1,0
4855,58,32,130,2.7,0,1,0,0,0,0,0,0,0,1,0
4790,35,11,101,3.8,150,0,1,0,0,1,1,0,0,1,0
3845,26,1,54,0.6,230,0,0,1,1,0,0,0,0,0,0
4218,52,27,43,0.2,0,0,0,1,1,0,0,0,0,0,1
3760,56,26,70,1.4,273,0,1,0,0,1,0,0,0,1,1
378,47,23,38,2.1,0,1,0,0,0,1,0,0,0,0,0
3110,44,20,30,0.3,0,0,0,1,0,0,0,0,0,0,1
2770,36,6,69,4.0,0,0,0,1,0,1,0,0,0,1,0
3918,60,34,65,1.7,0,0,0,1,1,0,0,1,0,1,0
4138,47,22,114,0.6,0,0,0,0,0,0,0,1,1,1,1
2210,58,33,51,1.9,0,1,0,0,1,0,0,0,0,0,0
2172,39,15,79,1.8,219,1,0,0,1,0,0,0,0,0,0
2599,44,20,71,2.0,0,0,0,1,0,1,0,0,0,0,1
2052,28,3,120,0.8,170,0,0,0,0,0,0,0,0,0,0
915,53,28,184,8.1,303,0,0,0,0,0,0,0,0,1,0
4958,50,26,19,0.9,0,0,0,0,0,1,0,0,0,0,0
4787,48,22,42,0.6,121,0,1,0,1,0,0,0,0,1,0
2335,37,13,59,3.6,0,0,0,0,1,0,0,0,0,0,0
3820,32,7,61,2.3,205,0,1,0,0,0,0,0,0,1,1
956,37,11,43,2.0,0,0,0,0,0,0,0,0,0,1,0
1887,31,7,81,2.0,0,1,0,0,1,0,0,0,1,1,1
4994,64,40,75,2.0,0,0,1,0,0,1,0,0,0,1,0
3717,61,37,73,2.0,285,0,1,0,0,1,0,0,0,0,0
4027,46,21,42,1.9,0,0,0,1,0,1,0,0,0,1,0
1182,28,2,19,0.4,0,0,0,1,0,0,0,0,0,1,1
4988,34,8,85,2.5,136,0,0,0,0,0,0,0,0,0,1
4602,57,32,81,3.7,226,1,0,0,0,0,0,0,0,1,1
4452,59,35,53,2.3,174,0,0,1,0,1,0,0,0,1,0
1423,55,30,64,2.3,0,1,0,0,0,1,0,0,0,0,0
4977,40,15,54,0.8,0,0,1,0,0,1,0,0,0,1,0
2400,61,36,169,6.1,106,1,0,0,0,1,1,0,1,1,1
2892,58,32,43,2.8,0,0,0,0,1,0,0,0,0,1,0
3596,44,20,88,4.7,0,0,0,0,0,0,0,0,0,0,0
1722,26,2,72,2.6,0,0,0,1,0,0,0,1,1,1,0
1667,44,20,22,1.0,91,0,0,0,0,0,0,0,0,0,0
2884,28,2,48,2.1,0,0,0,1,0,1,0,0,0,1,1
2994,50,24,179,1.0,0,0,0,0,0,0,0,0,0,1,0
886,54,29,74,2.0,0,0,1,0,1,0,0,0,0,0,0
4056,51,25,113,6.3,0,1,0,0,0,0,0,0,0,0,0
4806,62,37,39,1.5,0,0,1,0,0,0,0,0,0,1,0
333,63,38,140,2.5,0,0,0,0,0,0,0,0,0,0,0
153,60,36,22,1.0,0,1,0,0,0,0,0,1,1,1,1
721,49,24,39,1.4,0,0,0,0,0,1,0,0,0,1,0
373,49,25,20,1.0,111,0,0,1,0,0,0,0,0,1,1
312,36,6,21,0.67,0,0,0,0,0,1,0,1,0,1,0
1849,50,26,42,1.6,0,0,0,0,1,0,0,0,0,1,0
1622,39,14,24,0.3,0,1,0,0,1,0,0,0,0,1,0
42,32,7,132,1.1,412,0,0,1,1,0,1,0,0,1,0
2693,55,29,62,0.2,0,0,0,0,0,0,0,0,0,1,0
4618,35,9,29,0.9,126,0,1,0,0,0,0,0,0,1,0
417,53,29,83,1.0,0,0,0,1,1,0,0,0,0,1,0
4896,40,15,81,0.4,0,1,0,0,0,0,0,0,0,1,0
4666,34,9,72,2.3,124,0,1,0,0,0,0,0,0,0,0
704,56,32,129,7.4,0,0,0,0,0,0,0,0,0,0,0
732,26,1,85,1.9,0,0,0,0,0,0,0,0,0,1,0
944,41,15,22,1.5,0,0,0,1,0,1,0,0,0,0,1
3614,34,10,154,5.4,0,0,1,0,1,0,1,0,0,1,0
1806,61,36,10,0.1,0,0,0,0,0,0,0,0,0,0,0
1018,39,15,61,0.6,127,1,0,0,0,1,0,0,0,0,0
907,64,40,15,0.3,115,1,0,0,0,1,0,0,0,1,1
1693,57,31,43,0.2,0,0,0,0,0,0,0,0,0,0,0
2791,44,20,182,7.6,0,1,0,0,0,0,0,0,0,0,0
4368,31,7,25,1.0,0,1,0,0,1,0,0,1,1,1,1
519,34,9,48,2.5,105,0,0,0,0,1,0,0,0,1,0
814,33,8,45,0.1,0,1,0,0,0,0,0,0,0,0,1
818,51,27,42,1.1,0,0,0,1,1,0,0,0,0,1,1
3449,57,32,135,4.8,0,0,1,0,1,0,1,1,1,1,0
1522,25,-1,101,2.3,256,0,0,1,0,1,0,0,0,0,1
1638,32,7,125,0.0,0,0,0,0,0,0,0,0,0,1,1
4916,29,5,123,0.6,0,1,0,0,0,0,0,0,0,1,0
3557,46,20,54,2.9,189,0,0,1,0,0,0,0,0,1,1
4710,41,17,71,0.3,0,0,1,0,0,1,0,0,0,0,1
1700,43,16,71,2.33,0,0,1,0,1,0,0,0,0,0,0
3526,58,33,9,0.2,0,1,0,0,0,1,0,0,0,1,0
3734,43,19,72,0.2,0,0,0,1,0,1,0,0,0,1,0
